,user_id,age,gender,income,reward_achieved,transaction,transaction_from_offer,transaction_amount,informational1,informational2,bogo1,bogo2,bogo3,bogo4,discount1,discount2,discount3,discount4,transaction_not_from_offer,perc_offer_completed,trans_from_offer_ratio,trans_not_from_offer_ratio
10449,10450,48.0,M,51000.0,3.0,5,4,16.84,0,2,2,0,0,0,0,0,0,0,1,0.16666666666666666,0.6666666666666666,0.16666666666666666
10450,10451,46.0,M,45000.0,5.0,14,10,51.279999999999994,0,6,4,0,0,0,0,0,0,0,4,0.3333333333333333,3.3333333333333335,1.3333333333333333
10451,10452,50.0,M,68000.0,16.0,7,7,106.72999999999999,0,0,0,4,1,0,2,0,0,0,0,1.0,1.75,0.0
10452,10453,65.0,M,50000.0,0.0,4,2,12.200000000000001,0,1,0,0,0,0,0,1,0,0,2,0.0,0.5,0.5
10453,10454,59.0,F,119000.0,5.0,5,3,148.41,0,2,0,0,0,0,1,0,0,0,2,0.25,0.75,0.5
10454,10455,62.0,F,82000.0,16.0,16,16,392.1700000000001,0,0,6,5,1,0,0,0,4,0,0,1.0,2.6666666666666665,0.0
10455,10456,48.0,F,62392.85714285715,0.0,4,2,4.21,0,0,0,0,0,0,1,0,1,0,2,0.0,0.3333333333333333,0.3333333333333333
10456,10457,65.0,F,56000.0,5.0,10,9,111.61000000000001,0,0,0,0,0,2,0,4,3,0,1,0.4,1.8,0.2
10457,10458,32.0,F,35000.0,5.0,16,14,37.0,4,7,0,0,0,3,0,0,0,0,2,0.16666666666666666,2.3333333333333335,0.3333333333333333
10458,10459,25.0,F,50000.0,7.0,16,16,228.72000000000006,0,7,0,3,0,0,0,2,4,0,0,0.8,3.2,0.0
10459,10460,74.0,M,36000.0,8.0,14,13,27.9,0,0,0,0,7,0,0,6,0,0,1,0.5,3.25,0.25
10460,10461,59.0,O,48000.0,14.0,15,13,181.04000000000002,0,7,0,0,5,0,0,0,1,0,2,0.6666666666666666,2.1666666666666665,0.3333333333333333
10461,10462,42.0,F,60000.0,7.0,10,7,158.8,0,1,0,3,0,0,3,0,0,0,3,0.75,1.75,0.75
10462,10463,82.0,F,74000.0,3.0,4,3,68.42999999999999,0,0,0,3,0,0,0,0,0,0,1,0.5,0.75,0.25
10463,10464,46.0,M,57891.30434782607,6.0,10,10,118.82,0,0,1,0,0,0,0,4,5,0,0,0.5,1.6666666666666667,0.0
10464,10465,37.0,M,66000.0,9.0,9,9,749.2900000000001,2,2,1,0,0,4,0,0,0,0,0,0.6666666666666666,1.5,0.0
10465,10466,88.0,F,113000.0,0.0,3,3,87.21,0,0,0,3,0,0,0,0,0,0,0,0.0,0.6,0.0
10466,10467,63.0,F,78000.0,7.0,6,5,147.92,0,0,0,0,0,0,0,0,5,0,1,0.6666666666666666,1.6666666666666667,0.3333333333333333
10467,10468,57.0,M,79000.0,6.0,8,4,716.99,0,0,0,0,0,0,0,0,1,3,4,1.0,1.3333333333333333,1.3333333333333333
10468,10469,54.0,M,56000.0,4.0,8,8,131.3,4,0,0,0,0,0,0,0,2,2,0,0.4,1.6,0.0
10469,10470,50.0,M,66000.0,5.0,5,2,84.49999999999999,0,2,0,0,0,0,0,0,0,0,3,0.2,0.4,0.6
10470,10471,24.0,M,46000.0,4.0,10,10,25.44,0,0,0,5,0,0,0,0,5,0,0,0.4,2.0,0.0
10471,10472,66.0,F,31000.0,7.0,13,13,98.63,0,0,5,5,0,0,0,3,0,0,0,0.6,2.6,0.0
10472,10473,45.0,M,62000.0,0.0,10,3,37.06,0,0,0,3,0,0,0,0,0,0,7,0.0,3.0,7.0
10473,10474,47.0,F,42000.0,7.0,13,13,114.4,0,6,0,0,0,0,0,0,3,4,0,0.8,2.6,0.0
10474,10475,57.0,M,80000.0,5.0,10,9,220.93,5,2,0,0,0,2,0,0,0,0,1,0.2,1.8,0.2
10475,10476,49.0,F,85000.0,10.0,4,2,100.22,0,0,0,0,0,0,0,0,1,1,2,0.8,0.4,0.4
10476,10477,70.0,M,74000.0,9.0,7,7,122.74,0,2,0,2,2,0,0,1,0,0,0,0.75,1.75,0.0
10477,10478,64.0,M,53000.0,12.0,21,19,177.42999999999998,0,0,0,0,0,2,0,7,10,0,2,1.0,4.75,0.5
10478,10479,52.0,M,49000.0,5.0,5,0,17.36,0,0,0,0,0,0,0,0,0,0,5,0.25,0.0,1.25
10479,10480,22.0,M,34000.0,2.0,11,9,108.28999999999999,0,0,2,0,0,0,0,2,5,0,2,0.25,2.25,0.5
10480,10481,92.0,F,43000.0,0.0,6,4,16.96,0,4,0,0,0,0,0,0,0,0,2,0.0,0.8,0.4
10481,10482,43.0,M,72000.0,0.0,5,4,17.71,0,1,1,0,0,0,0,0,1,1,1,0.0,0.8,0.2
10482,10483,23.0,M,62000.0,3.0,14,13,42.41,0,0,0,9,0,0,0,4,0,0,1,0.2,2.6,0.2
10483,10484,68.0,F,103000.0,8.0,11,11,290.81,0,0,0,2,0,0,4,0,0,5,0,0.75,2.75,0.0
10484,10485,45.0,M,61000.0,3.0,5,5,22.480000000000004,0,0,0,2,0,0,0,2,1,0,0,0.16666666666666666,0.8333333333333334,0.0
10485,10486,72.0,F,115000.0,13.0,6,5,171.67,0,3,2,0,0,0,0,0,0,0,1,0.6666666666666666,0.8333333333333334,0.16666666666666666
10486,10487,35.0,M,35000.0,5.0,10,7,27.290000000000003,0,0,2,0,0,0,5,0,0,0,3,0.2,1.4,0.6
10487,10488,66.0,M,68000.0,7.0,4,4,71.13,0,0,0,0,0,0,1,0,1,2,0,0.4,0.8,0.0
10488,10489,72.0,M,73000.0,0.0,5,4,16.75,0,0,0,0,0,4,0,0,0,0,1,0.0,1.0,0.25
10489,10490,59.0,M,53158.333333333314,7.0,23,23,45.510000000000005,0,0,0,0,0,1,0,6,16,0,0,0.5,3.8333333333333335,0.0
10490,10491,67.0,M,43000.0,0.0,4,3,6.58,0,0,2,0,0,0,0,0,1,0,1,0.0,1.5,0.5
10491,10492,57.0,F,43000.0,8.0,9,7,93.81,2,0,0,5,0,0,0,0,0,0,2,0.75,1.75,0.5
10492,10493,51.0,M,75105.0,13.0,8,5,30.75,0,0,0,0,0,3,0,0,2,0,3,0.5,0.8333333333333334,0.5
10493,10494,45.0,M,82000.0,12.0,10,8,182.08999999999997,0,0,0,0,2,0,5,0,0,1,2,1.0,2.6666666666666665,0.6666666666666666
10494,10495,38.0,M,63000.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
10495,10496,50.0,M,74000.0,7.0,7,6,150.71,0,0,1,4,0,1,0,0,0,0,1,1.0,2.0,0.3333333333333333
10496,10497,59.0,M,64000.0,12.0,3,3,40.55,0,0,0,0,0,0,2,0,1,0,0,0.5,0.5,0.0
10497,10498,77.0,M,65000.0,13.0,9,8,154.37,1,0,3,0,0,2,2,0,0,0,1,0.8,1.6,0.2
10498,10499,66.0,F,115000.0,3.0,5,3,122.42999999999999,0,2,0,0,0,0,0,1,0,0,2,0.3333333333333333,1.0,0.6666666666666666
10499,10500,42.0,M,87000.0,8.0,6,5,155.64,0,0,0,3,0,0,0,0,0,2,1,1.0,1.6666666666666667,0.3333333333333333
10500,10501,70.0,F,76000.0,0.0,2,1,27.25,1,0,0,0,0,0,0,0,0,0,1,0.0,0.3333333333333333,0.3333333333333333
10501,10502,21.0,M,73000.0,3.0,11,7,40.86,0,0,0,0,0,0,0,7,0,0,4,0.16666666666666666,1.1666666666666667,0.6666666666666666
10502,10503,26.0,F,58000.0,9.0,9,6,108.59,0,5,0,0,1,0,0,0,0,0,3,0.6,1.2,0.6
10503,10504,66.0,F,98000.0,14.0,7,6,188.36,0,0,0,0,0,0,0,4,2,0,1,1.0,1.2,0.2
10504,10505,38.0,M,60600.0,5.0,9,8,18.46,3,0,0,1,4,0,0,0,0,0,1,0.25,2.0,0.25
10505,10506,20.0,M,36000.0,0.0,14,14,40.78,0,0,12,0,0,0,0,0,2,0,0,0.0,2.3333333333333335,0.0
10506,10507,87.0,F,62000.0,3.0,6,5,21.88,0,0,0,0,0,0,0,5,0,0,1,0.3333333333333333,1.6666666666666667,0.3333333333333333
10507,10508,46.0,M,41000.0,2.0,15,13,43.49,0,0,3,10,0,0,0,0,0,0,2,0.2,2.6,0.4
10508,10509,75.0,M,97000.0,11.0,6,5,196.98000000000002,0,1,3,0,1,0,0,0,0,0,1,0.75,1.25,0.25
10509,10510,77.0,M,53000.0,1.0,10,8,39.21,0,0,8,0,0,0,0,0,0,0,2,0.5,4.0,1.0
10510,10511,55.0,M,61000.0,12.0,8,8,99.6,0,0,0,3,5,0,0,0,0,0,0,0.8,1.6,0.0
10511,10512,60.0,F,32000.0,14.0,17,16,133.57,0,0,0,7,0,0,2,6,1,0,1,1.0,3.2,0.2
10512,10513,75.0,F,65970.58823529411,5.0,7,6,20.439999999999998,1,0,0,2,3,0,0,0,0,0,1,0.2,1.2,0.2
10513,10514,55.0,M,60357.14285714287,0.0,9,8,16.200000000000003,0,0,0,1,0,0,0,6,0,1,1,0.0,1.3333333333333333,0.16666666666666666
10514,10515,43.0,M,38000.0,2.0,7,5,11.83,0,0,0,0,0,0,0,0,0,5,2,0.25,1.25,0.5
10515,10516,35.0,M,60000.0,6.0,16,16,56.37,0,3,2,0,0,0,0,11,0,0,0,0.3333333333333333,2.6666666666666665,0.0
10516,10517,59.0,M,75000.0,2.0,4,2,15.94,0,0,0,0,0,0,0,0,2,0,2,0.25,0.5,0.5
10517,10518,56.0,F,57407.692307692305,3.0,6,4,14.8,0,0,0,0,0,0,0,4,0,0,2,0.25,1.0,0.5
10518,10519,57.0,F,63000.0,3.0,11,10,166.59,0,3,5,1,0,0,0,0,0,1,1,0.4,2.0,0.2
10519,10520,48.0,M,91000.0,7.0,7,5,155.96,0,0,0,0,0,5,0,0,0,0,2,0.5,1.25,0.5
10520,10521,55.0,M,37000.0,0.0,10,5,29.2,0,1,0,0,0,4,0,0,0,0,5,0.0,1.25,1.25
10521,10522,74.0,M,53000.0,16.0,8,8,104.95,0,0,0,0,0,3,0,0,4,1,0,1.0,1.6,0.0
10522,10523,68.0,M,58159.09090909092,0.0,11,11,19.67,0,0,1,0,0,0,5,4,0,1,0,0.0,1.8333333333333333,0.0
10523,10524,19.0,M,35000.0,0.0,8,5,19.270000000000003,0,0,5,0,0,0,0,0,0,0,3,0.0,1.25,0.75
10524,10525,39.0,M,35000.0,0.0,22,22,38.59000000000001,0,0,4,10,0,8,0,0,0,0,0,0.0,4.4,0.0
10525,10526,84.0,M,52000.0,8.0,12,10,141.14000000000001,0,0,2,0,6,0,0,0,2,0,2,0.75,2.5,0.5
10526,10527,57.0,M,55000.0,0.0,4,4,5.98,0,1,0,0,0,0,0,0,3,0,0,0.0,0.8,0.0
10527,10528,30.0,F,40000.0,12.0,9,5,86.19000000000001,0,0,0,0,0,5,0,0,0,0,4,0.75,1.25,1.0
10528,10529,28.0,F,46000.0,6.0,10,10,122.44999999999999,0,3,4,0,0,0,0,0,3,0,0,0.6,2.0,0.0
10529,10530,44.0,F,49000.0,19.0,10,7,154.69,0,0,2,0,0,0,0,5,0,0,3,1.0,1.4,0.6
10530,10531,21.0,M,40000.0,2.0,20,18,70.21000000000001,0,0,7,1,0,0,0,0,10,0,2,0.3333333333333333,6.0,0.6666666666666666
10531,10532,44.0,F,30000.0,0.0,3,3,7.84,0,3,0,0,0,0,0,0,0,0,0,0.0,0.6,0.0
10532,10533,54.0,F,50000.0,15.0,10,7,138.55,0,0,0,0,0,0,7,0,0,0,3,1.0,2.3333333333333335,1.0
10533,10534,36.0,M,47000.0,12.0,10,7,102.89,0,0,0,0,0,4,0,0,3,0,3,0.8,1.4,0.6
10534,10535,67.0,F,111000.0,2.0,5,5,129.44,0,0,1,4,0,0,0,0,0,0,0,0.5,1.25,0.0
10535,10536,42.0,F,70277.77777777777,0.0,3,1,9.44,0,1,0,0,0,0,0,0,0,0,2,0.0,0.25,0.5
10536,10537,52.0,M,50000.0,5.0,9,4,44.709999999999994,0,0,0,0,4,0,0,0,0,0,5,0.3333333333333333,1.3333333333333333,1.6666666666666667
10537,10538,41.0,O,64000.0,7.0,5,3,29.549999999999997,0,0,0,0,0,2,0,0,1,0,2,0.4,0.6,0.4
10538,10539,87.0,M,36000.0,3.0,11,7,72.65,0,0,0,3,0,0,0,4,0,0,4,0.3333333333333333,2.3333333333333335,1.3333333333333333
10539,10540,55.0,M,64000.0,7.0,8,7,133.25,0,0,0,0,0,0,0,3,3,1,1,1.0,2.3333333333333335,0.3333333333333333
10540,10541,45.0,M,50300.0,0.0,4,3,11.05,0,0,0,1,0,2,0,0,0,0,1,0.0,0.75,0.25
10541,10542,22.0,M,45000.0,10.0,3,2,15.47,0,0,0,0,0,2,0,0,0,0,1,0.4,0.4,0.2
10542,10543,49.0,M,48000.0,11.0,13,11,200.5,0,0,0,5,0,0,0,3,3,0,2,0.8,2.2,0.4
10543,10544,40.0,F,62000.0,2.0,8,8,21.65,0,1,2,0,5,0,0,0,0,0,0,0.16666666666666666,1.3333333333333333,0.0
10544,10545,49.0,F,80000.0,8.0,8,7,152.23999999999998,0,0,0,2,0,0,0,5,0,0,1,0.8,1.4,0.2
10545,10546,53.0,F,76207.14285714286,2.0,5,5,83.95,0,1,0,0,0,0,0,0,4,0,0,0.25,1.25,0.0
10546,10547,40.0,M,80000.0,14.0,7,7,120.75999999999999,0,0,0,0,0,6,0,0,1,0,0,0.8,1.4,0.0
10547,10548,38.0,M,39000.0,6.0,12,8,430.53,0,0,0,8,0,0,0,0,0,0,4,1.0,2.0,1.0
10548,10549,26.0,M,66000.0,13.0,11,11,179.72000000000003,0,1,6,0,0,4,0,0,0,0,0,0.8,2.2,0.0
10549,10550,61.0,M,48000.0,2.0,10,10,31.259999999999998,0,0,4,0,1,0,0,0,5,0,0,0.25,2.5,0.0
10550,10551,69.0,M,36000.0,10.0,19,19,157.62000000000003,0,0,0,9,0,3,0,0,5,2,0,0.8,3.8,0.0
10551,10552,57.0,M,30000.0,9.0,13,11,120.92,0,7,0,4,0,0,0,0,0,0,2,0.5,1.8333333333333333,0.3333333333333333
10552,10553,73.0,M,73000.0,19.0,11,10,249.59,0,0,0,6,1,0,0,0,3,0,1,1.0,1.6666666666666667,0.16666666666666666
10553,10554,44.0,F,65000.0,10.0,10,10,156.27,4,0,0,0,5,1,0,0,0,0,0,0.4,2.0,0.0
10554,10555,25.0,F,62000.0,4.0,20,16,314.74,0,12,0,4,0,0,0,0,0,0,4,0.6,3.2,0.8
10555,10556,37.0,F,45000.0,11.0,19,17,56.66,0,0,3,0,10,0,0,4,0,0,2,0.5,2.8333333333333335,0.3333333333333333
10556,10557,69.0,F,49000.0,2.0,14,12,40.279999999999994,0,0,5,5,0,2,0,0,0,0,2,0.2,2.4,0.4
10557,10558,47.0,M,46000.0,12.0,12,6,123.42,0,0,0,0,6,0,0,0,0,0,6,1.0,2.0,2.0
10558,10559,43.0,M,73000.0,0.0,3,2,9.04,0,0,0,0,0,2,0,0,0,0,1,0.0,0.4,0.2
10559,10560,48.0,M,51068.42105263158,0.0,13,11,79.87,3,0,8,0,0,0,0,0,0,0,2,0.0,2.75,0.5
10560,10561,85.0,M,47000.0,9.0,17,16,65.74,2,0,6,0,0,0,0,0,7,1,1,0.6,3.2,0.2
10561,10562,32.0,M,59000.0,2.0,5,5,23.4,0,5,0,0,0,0,0,0,0,0,0,0.6666666666666666,1.6666666666666667,0.0
10562,10563,34.0,M,41000.0,0.0,3,3,6.29,0,1,0,0,0,1,0,1,0,0,0,0.0,0.5,0.0
10563,10564,63.0,F,35000.0,1.0,6,5,44.03,0,0,3,2,0,0,0,0,0,0,1,0.25,1.25,0.25
10564,10565,57.0,F,118000.0,13.0,4,4,129.89,0,0,0,1,0,0,0,0,3,0,0,0.6666666666666666,0.6666666666666666,0.0
10565,10566,44.0,M,39000.0,10.0,13,10,158.57,0,0,1,9,0,0,0,0,0,0,3,0.8,2.0,0.6
10566,10567,50.0,F,74000.0,11.0,12,11,249.57,0,0,0,7,2,2,0,0,0,0,1,1.0,3.6666666666666665,0.3333333333333333
10567,10568,65.0,F,37000.0,8.0,15,10,142.33,0,0,0,3,0,7,0,0,0,0,5,0.6,2.0,1.0
10568,10569,58.0,M,64326.666666666635,8.0,7,7,20.189999999999998,0,0,0,0,0,0,0,7,0,0,0,0.5,1.75,0.0
10569,10570,62.0,M,48000.0,14.0,11,6,146.05,0,0,0,4,0,2,0,0,0,0,5,1.0,1.5,1.25
10570,10571,52.0,F,67300.0,3.0,6,6,15.690000000000001,0,0,0,0,0,4,2,0,0,0,0,0.25,1.5,0.0
10571,10572,42.0,O,31000.0,11.0,15,13,132.66,0,0,9,0,0,4,0,0,0,0,2,1.0,4.333333333333333,0.6666666666666666
10572,10573,55.0,M,93000.0,12.0,6,4,133.51,0,0,0,1,0,2,0,1,0,0,2,1.0,0.8,0.4
10573,10574,54.0,M,61662.5,0.0,10,7,14.09,2,0,0,0,0,5,0,0,0,0,3,0.0,2.3333333333333335,1.0
10574,10575,56.0,M,34000.0,0.0,9,5,27.600000000000005,0,0,5,0,0,0,0,0,0,0,4,0.0,2.5,2.0
10575,10576,52.0,M,59369.23076923076,0.0,7,5,16.2,0,0,0,3,0,0,0,2,0,0,2,0.0,1.25,0.5
10576,10577,73.0,F,70000.0,12.0,19,15,62.30999999999999,0,0,9,0,0,6,0,0,0,0,4,0.5,2.5,0.6666666666666666
10577,10578,26.0,F,61000.0,5.0,18,17,57.06,0,0,8,4,0,5,0,0,0,0,1,0.2,3.4,0.2
10578,10579,58.0,M,52000.0,0.0,4,4,13.16,0,0,0,1,0,3,0,0,0,0,0,0.0,1.0,0.0
10579,10580,61.0,M,91000.0,5.0,11,8,268.53999999999996,0,0,1,7,0,0,0,0,0,0,3,0.6,1.6,0.6
10580,10581,71.0,F,97000.0,7.0,4,3,113.07000000000001,0,1,0,0,0,0,0,0,2,0,1,0.4,0.6,0.2
10581,10582,72.0,M,80000.0,14.0,7,7,165.32,0,0,1,0,0,5,0,1,0,0,0,0.6666666666666666,1.1666666666666667,0.0
10582,10583,54.0,M,57000.0,3.0,10,6,149.87,0,1,0,0,0,0,0,0,0,5,4,0.4,1.2,0.8
10583,10584,60.0,M,60000.0,12.0,7,6,98.06000000000002,0,0,0,0,0,2,0,0,0,4,1,0.75,1.5,0.25
10584,10585,59.0,M,46000.0,5.0,10,6,524.3100000000001,0,6,0,0,0,0,0,0,0,0,4,0.3333333333333333,2.0,1.3333333333333333
10585,10586,75.0,F,102000.0,5.0,8,7,245.34,1,0,0,0,0,0,0,0,5,1,1,0.75,1.75,0.25
10586,10587,79.0,M,66000.0,6.0,20,19,58.39000000000001,0,0,1,10,0,8,0,0,0,0,1,0.4,3.8,0.2
10587,10588,40.0,M,52000.0,5.0,19,15,55.0,0,0,15,0,0,0,0,0,0,0,4,0.25,3.75,1.0
10588,10589,49.0,M,81000.0,10.0,3,3,56.31999999999999,0,0,0,0,0,2,0,0,1,0,0,0.75,0.75,0.0
10589,10590,50.0,F,74000.0,3.0,3,3,53.769999999999996,0,0,1,0,0,0,1,0,1,0,0,0.4,0.6,0.0
10590,10591,63.0,M,96000.0,13.0,12,11,339.46,0,5,0,0,0,0,6,0,0,0,1,0.75,2.75,0.25
10591,10592,28.0,M,42000.0,2.0,12,7,43.059999999999995,0,0,4,0,0,0,0,0,0,3,5,0.25,1.75,1.25
10592,10593,31.0,F,42000.0,8.0,9,8,95.4,0,0,0,0,0,1,0,7,0,0,1,0.4,1.6,0.2
10593,10594,52.0,M,70000.0,1.0,2,1,15.419999999999998,0,0,1,0,0,0,0,0,0,0,1,0.16666666666666666,0.16666666666666666,0.16666666666666666
10594,10595,61.0,F,82000.0,4.0,9,8,178.8,0,0,0,0,0,0,0,0,3,5,1,0.6666666666666666,2.6666666666666665,0.3333333333333333
10595,10596,66.0,F,63000.0,5.0,6,2,86.61999999999999,0,0,0,0,2,0,0,0,0,0,4,0.3333333333333333,0.6666666666666666,1.3333333333333333
10596,10597,44.0,M,53000.0,0.0,8,6,38.39,0,0,4,0,2,0,0,0,0,0,2,0.0,2.0,0.6666666666666666
10597,10598,62.0,M,60881.81818181816,0.0,2,2,1.35,0,0,1,0,0,1,0,0,0,0,0,0.0,0.4,0.0
10598,10599,54.0,F,84000.0,5.0,2,2,48.34,0,0,1,0,0,1,0,0,0,0,0,0.2,0.4,0.0
10599,10600,34.0,M,36000.0,0.0,6,5,12.27,0,0,0,2,0,0,0,0,3,0,1,0.0,0.8333333333333334,0.16666666666666666
10600,10601,31.0,M,46000.0,3.0,18,17,41.81999999999999,0,0,12,1,0,0,0,4,0,0,1,0.16666666666666666,2.8333333333333335,0.16666666666666666
10601,10602,27.0,M,62000.0,3.0,13,10,48.4,0,1,0,0,0,0,0,0,9,0,3,0.3333333333333333,1.6666666666666667,0.5
10602,10603,63.0,M,55000.0,0.0,4,4,8.530000000000001,0,0,0,0,0,0,0,4,0,0,0,0.0,1.0,0.0
10603,10604,46.0,M,71000.0,0.0,6,6,26.340000000000003,2,0,4,0,0,0,0,0,0,0,0,0.0,1.2,0.0
10604,10605,49.0,M,40000.0,6.0,9,9,107.58,0,5,0,0,1,3,0,0,0,0,0,0.4,1.8,0.0
10605,10606,35.0,M,30000.0,2.0,16,16,106.15000000000002,7,7,0,0,0,0,0,0,2,0,0,0.16666666666666666,2.6666666666666665,0.0
10606,10607,61.0,M,34000.0,0.0,12,10,26.919999999999998,0,0,0,2,0,0,0,0,5,3,2,0.0,2.0,0.4
10607,10608,49.0,M,65160.0,0.0,6,4,7.6000000000000005,0,0,0,0,2,0,1,1,0,0,2,0.0,0.8,0.4
10608,10609,46.0,M,88000.0,5.0,1,1,18.28,0,0,0,0,1,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.0
10609,10610,59.0,M,37000.0,10.0,7,4,44.18,0,0,0,0,0,4,0,0,0,0,3,0.5,1.0,0.75
10610,10611,21.0,F,50000.0,5.0,12,6,22.379999999999995,0,0,0,0,6,0,0,0,0,0,6,0.25,1.5,1.5
10611,10612,61.0,F,69000.0,11.0,8,8,133.30999999999997,2,0,0,0,0,0,0,2,4,0,0,0.8,1.6,0.0
10612,10613,56.0,M,70750.0,0.0,5,5,6.98,3,0,1,1,0,0,0,0,0,0,0,0.0,1.25,0.0
10613,10614,55.0,M,35000.0,15.0,18,18,67.22,0,4,0,0,1,5,0,6,2,0,0,0.6666666666666666,3.0,0.0
10614,10615,65.0,M,52000.0,5.0,8,7,42.53,3,2,0,0,0,0,0,0,0,2,1,0.2,1.4,0.2
10615,10616,95.0,F,32000.0,20.0,16,15,120.06999999999998,0,0,5,0,3,3,0,0,4,0,1,1.0,2.5,0.16666666666666666
10616,10617,44.0,F,79000.0,3.0,15,14,317.28,0,12,0,0,0,0,0,0,2,0,1,0.6666666666666666,4.666666666666667,0.3333333333333333
10617,10618,58.0,F,66000.0,2.0,20,17,75.52,0,0,2,1,0,3,0,0,11,0,3,0.2,3.4,0.6
10618,10619,53.0,M,34000.0,15.0,11,10,66.32,0,6,0,0,4,0,0,0,0,0,1,0.5,1.6666666666666667,0.16666666666666666
10619,10620,66.0,M,70000.0,0.0,2,1,2.09,0,0,0,0,0,1,0,0,0,0,1,0.0,0.3333333333333333,0.3333333333333333
10620,10621,66.0,M,77000.0,9.0,7,7,142.66,0,0,0,0,0,0,0,0,7,0,0,0.75,1.75,0.0
10621,10622,76.0,M,94000.0,15.0,14,14,354.61,0,1,0,0,0,7,0,0,0,6,0,0.8,2.8,0.0
10622,10623,52.0,F,84000.0,2.0,9,8,215.08999999999997,0,2,4,2,0,0,0,0,0,0,1,0.5,2.0,0.25
10623,10624,42.0,M,86000.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
10624,10625,39.0,M,49000.0,3.0,10,8,118.14999999999999,0,2,0,5,0,0,0,0,0,1,2,0.6666666666666666,2.6666666666666665,0.6666666666666666
10625,10626,57.0,F,106000.0,7.0,5,5,133.49,0,0,0,0,0,2,0,0,3,0,0,0.4,1.0,0.0
10626,10627,68.0,M,51000.0,5.0,24,20,59.400000000000006,0,0,7,0,0,0,0,3,10,0,4,0.3333333333333333,3.3333333333333335,0.6666666666666666
10627,10628,30.0,F,31000.0,0.0,1,1,7.62,0,0,0,0,0,0,0,1,0,0,0,0.0,0.2,0.0
10628,10629,18.0,M,53000.0,11.0,11,9,156.20999999999998,0,3,0,0,0,3,0,2,1,0,2,0.8,1.8,0.4
10629,10630,52.0,M,111000.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
10630,10631,67.0,M,90000.0,5.0,3,3,75.92,1,0,1,0,0,0,0,0,1,0,0,0.8,0.6,0.0
10631,10632,49.0,M,62000.0,0.0,3,2,28.19,0,0,0,0,0,0,1,0,0,1,1,0.0,0.5,0.25
10632,10633,36.0,M,43000.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
10633,10634,53.0,F,79000.0,17.0,7,2,160.25,0,0,0,0,2,0,0,0,0,0,5,0.8,0.4,1.0
10634,10635,38.0,M,44000.0,5.0,8,8,21.47,0,0,2,3,0,1,0,0,2,0,0,0.3333333333333333,1.3333333333333333,0.0
10635,10636,88.0,F,86000.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
10636,10637,65.0,F,103000.0,17.0,5,4,142.53,0,0,0,0,0,0,0,2,0,2,1,0.8333333333333334,0.6666666666666666,0.16666666666666666
10637,10638,71.0,M,83000.0,12.0,11,10,229.76999999999998,0,0,6,0,0,0,0,4,0,0,1,0.8,2.0,0.2
10638,10639,44.0,M,72000.0,10.0,8,8,150.64,0,0,3,0,0,0,0,1,2,2,0,1.0,1.6,0.0
10639,10640,48.0,M,36000.0,6.0,20,15,42.93000000000001,0,0,0,0,0,0,0,0,7,8,5,0.6,3.0,1.0
10640,10641,49.0,F,113000.0,7.0,5,2,127.86,0,0,0,2,0,0,0,0,0,0,3,1.0,0.6666666666666666,1.0
10641,10642,63.0,M,49000.0,5.0,17,14,57.79000000000001,0,3,0,9,2,0,0,0,0,0,3,0.3333333333333333,4.666666666666667,1.0
10642,10643,69.0,M,61000.0,10.0,10,10,172.33000000000004,0,2,0,0,0,0,0,4,4,0,0,0.6666666666666666,1.6666666666666667,0.0
10643,10644,59.0,M,106000.0,9.0,10,7,269.63000000000005,0,0,0,0,0,0,0,7,0,0,3,1.0,1.75,0.75
10644,10645,72.0,M,55000.0,14.0,13,11,185.18999999999997,0,0,0,0,0,4,0,0,7,0,2,1.0,2.75,0.5
10645,10646,69.0,M,45000.0,0.0,7,6,20.25,0,0,0,2,0,4,0,0,0,0,1,0.0,1.2,0.2
10646,10647,65.0,M,63000.0,0.0,1,1,2.53,0,0,0,0,0,0,0,0,1,0,0,0.0,0.2,0.0
10647,10648,58.0,F,95000.0,2.0,2,2,49.66,0,0,0,0,0,1,0,0,1,0,0,0.2,0.4,0.0
10648,10649,46.0,F,84000.0,1.0,2,1,42.84,0,0,1,0,0,0,0,0,0,0,1,0.5,0.5,0.5
10649,10650,50.0,M,67725.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
10650,10651,30.0,F,45000.0,5.0,12,9,28.419999999999998,0,0,0,0,0,5,0,0,0,4,3,0.3333333333333333,3.0,1.0
10651,10652,28.0,M,51500.0,10.0,11,10,32.97,0,0,0,1,0,9,0,0,0,0,1,0.5,1.6666666666666667,0.16666666666666666
10652,10653,53.0,M,103000.0,11.0,13,11,1321.42,0,0,0,0,3,0,0,7,0,1,2,0.8,2.2,0.4
